SeqNo,Year,Month,Day,ms,time,PacketVersion,HR,BR,SkinTemp,Posture,Activity,Peak Accel,BattV,Batt%,BrWaveAmp,BrWaveNoise,BRConf,ECGAmp,ECGNoise,HRConf,HRV,SysConf,GSR,ROGState,ROGTime,VerticalAccelMin,VerticalAccelPeak,LateralAccelMin,LateralAccelPeak,SagittalAccelMin,SagittalAccelPeak,DeviceTemp,StatusInfo,LinkQual,RSSI,TXPower,EstimatedCoreTemp,AuxADC1,AuxADC2,AuxADC3,Reserved
145,2016,9,26,44535186,2016_9_26-12_22_15,2,138,8.5,-3276.8,-1,0.03,0.07,4.067,77,2,65535,255,1.04,4,1,65535,0,65535,1,1,-1.02,-0.96,-0.02,0.07,-0.02,0.06,24.2,528,195,0,12,37.7,414,420,507,0
146,2016,9,26,44536189,2016_9_26-12_22_16,2,138,9.1,-3276.8,-1,0.03,0.07,4.067,77,2,65535,255,1.04,3.38,1,65535,0,65535,1,2,-1.01,-0.97,0.01,0.08,0,0.09,24.2,528,254,-75,12,37.7,416,421,508,0
147,2016,9,26,44537183,2016_9_26-12_22_17,2,138,9.1,-3276.8,-1,0.01,0.04,4.067,77,2,65535,255,1.04,1.82,1,65535,0,65535,1,3,-1.01,-0.97,0.01,0.07,0,0.07,24.2,528,254,0,12,37.7,415,421,508,0
148,2016,9,26,44538187,2016_9_26-12_22_18,2,138,9.4,-3276.8,-1,0.05,0.07,4.067,77,2,65535,255,1.04,1.62,1,65535,0,65535,1,4,-1.02,-0.97,-0.03,0.08,-0.06,0.07,24.2,528,254,0,12,37.7,414,421,508,0
149,2016,9,26,44539187,2016_9_26-12_22_19,2,138,9.4,-3276.8,-2,0.06,0.13,4.067,77,2,65535,255,1.04,1.44,1,65535,0,65535,1,5,-1.02,-0.97,-0.12,-0.01,-0.02,0.14,24.2,528,254,0,12,37.7,415,421,507,0
150,2016,9,26,44540187,2016_9_26-12_22_20,2,138,9.7,-3276.8,-2,0.01,0.06,4.067,77,2,65535,255,1.04,0.94,1,65535,0,65535,1,6,-1.01,-0.97,-0.1,0.01,0,0.08,24.2,528,254,0,12,37.7,415,416,501,0
151,2016,9,26,44541187,2016_9_26-12_22_21,2,138,9.7,-3276.8,-2,0.01,0.04,4.067,77,2,65535,255,1.04,0.6,1,65535,0,65535,1,7,-1.01,-0.97,-0.06,0.02,0,0.08,24.2,528,254,0,12,37.7,414,421,507,0
152,2016,9,26,44542188,2016_9_26-12_22_22,2,138,9.9,-3276.8,-2,0.01,0.03,4.067,77,2,65535,255,1.04,0.48,1,65535,0,65535,1,8,-1.02,-0.96,-0.04,0.01,0,0.07,24.3,528,254,0,12,37.7,415,420,507,0
153,2016,9,26,44543187,2016_9_26-12_22_23,2,138,9.9,-3276.8,-1,0.01,0.04,4.067,77,2,65535,255,1.04,0.44,1,65535,0,65535,1,9,-1.01,-0.96,-0.04,0.02,0,0.07,24.3,528,254,0,12,37.7,414,421,507,0
154,2016,9,26,44544187,2016_9_26-12_22_24,2,138,9.8,-3276.8,-2,0.01,0.03,4.067,77,1,65535,255,1.04,0.36,1,65535,0,65535,1,10,-1.01,-0.97,-0.07,0,0,0.07,24.3,528,254,-75,12,37.7,415,421,507,0
155,2016,9,26,44545188,2016_9_26-12_22_25,2,138,9.8,-3276.8,-2,0.01,0.03,4.067,77,1,65535,255,0.8,0.3,1,65535,0,65535,1,11,-1,-0.97,-0.04,0.01,0.01,0.08,24.3,528,254,0,12,37.7,414,421,507,0
156,2016,9,26,44546189,2016_9_26-12_22_26,2,138,9.4,-3276.8,-1,0.01,0.03,4.067,77,1,65535,255,0.8,0.28,1,65535,0,65535,1,12,-1.01,-0.97,-0.03,0.02,0,0.07,24.3,528,254,-75,12,37.7,415,420,507,0
157,2016,9,26,44547191,2016_9_26-12_22_27,2,138,9.4,-3276.8,-2,0.01,0.03,4.067,77,1,65535,255,0.56,0.28,1,65535,0,65535,1,13,-1.01,-0.97,-0.04,0.01,0,0.08,24.3,528,254,-75,12,37.7,402,411,491,0
158,2016,9,26,44548189,2016_9_26-12_22_28,2,138,9.1,-3276.8,-2,0.01,0.03,4.067,77,1,65535,255,0.56,0.32,1,65535,0,65535,1,14,-1.01,-0.96,-0.06,0.01,0,0.08,24.3,528,254,0,12,37.7,415,420,508,0
